name,price,main_category,sub_category,,url,image_url,discount
Fine Life Pistachios without Shell 500G,"Rs. 3,393",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachios-without-shell-500g/12623925,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623925-0-M.jpg,Best Price
Pistachio With Shell Per 250GM,"Rs. 1,457",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/pistachio-with-shell-per-250gm/12621652,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621652-0-M.jpg,Best Price
Fine Life Pistachios W/O Shell 500GM,"Rs. 5,885",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachios-w/o-shell-500gm/12635838,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635838-0-M.jpg,Best Price
Fine Life Pistachio Salted per KG,"Rs. 1,460",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachio-salted-per-kg/12640038,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640038-0-M.jpg,Best Price
Fine Life Almonds American 1KG,"Rs. 4,897",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-1kg/12623920,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623920-0-M.jpg,Best Price
Fine Life Cashew Nuts 500GM,"Rs. 3,245",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-cashew-nuts-500gm/12623922,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623922-0-M.jpg,Best Price
Fine Life APRICOT WO/SEED 500G,Rs. 813,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-apricot-wo/seed-500g/12623931,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623931-0-M.jpg,
Peanuts Roasted Per 250GM,Rs. 457,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-roasted-per-250gm/12621862,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621862-0-M.jpg,
Dates Karbalain 1KG,Rs. 799,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-karbalain-1kg/12623544,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623544-0-M.jpg,16% OFF - Ramzan Special
Dates Ajwa 200GM,"Rs. 1,140",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-ajwa-200gm/12640833,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640833-0-M.jpg,
Plums Sweet 250GM,Rs. 538,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/plums-sweet-250gm/12622819,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622819-0-M.jpg,
OK Khopra Dates 500GM,Rs. 429,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/ok-khopra-dates-500gm/12625444,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625444-0-M.jpg,11% OFF - Ramzan Special
Almond Special Per 250GM,Rs. 887,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/almond-special-per-250gm/12624492,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624492-0-M.jpg,0
Zahedi  Dates 800GM,Rs. 790,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/zahedi--dates-800gm/12642894,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1699858569204.jpg,
Almonds American 250GM,"Rs. 1,180",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/almonds-american-250gm/12623371,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623371-0-M.jpg,0
Dates Amber 200g,"Rs. 1,162",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-amber-200g/12640839,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640839-0-M.jpg,
Dates Kalmi 400GM,"Rs. 1,702",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-kalmi-400gm/12625235,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625235-0-M.jpg,
Imli Per 500GM,Rs. 400,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/imli-per-500gm/12620203,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620203-0-M.jpg,
Fig(Injeer) Per 250GM,"Rs. 1,000",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fig(injeer)-per-250gm/12621000,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621000-0-M.jpg,
OK Khopra Dates 800GM,Rs. 699,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/ok-khopra-dates-800gm/12622403,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622403-0-M.jpg,11% OFF - Ramzan Special
Raisin Kandhari Per 250GM,Rs. 547,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-kandhari-per-250gm/12622407,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622407-0-M.jpg,
Walnuts Per 250GM,Rs. 988,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnuts-per-250gm/12620558,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620558-0-M.jpg,
Peanuts Premium with Shell per KG,"Rs. 1,449",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-premium-with-shell-per-kg/12640745,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640745-0-M.jpg,17% OFF - Online Exclusive
Roasted Cashew Per 250GM,"Rs. 1,678",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/roasted-cashew-per-250gm/12621488,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621488-0-M.jpg,
Raisin Crystal (Irani) Per 250GM,Rs. 375,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-crystal-(irani)-per-250gm/12620355,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620355-0-M.jpg,
Imli Thai 500GM,Rs. 388,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/imli-thai-500gm/12621998,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621998-0-M.jpg,
Roasted Special Mix Nuts Per 250GM,"Rs. 1,031",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/roasted-special-mix-nuts-per-250gm/12625038,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625038-0-M.jpg,
Figs Dry 250GM,"Rs. 1,169",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/figs-dry-250gm/12622938,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622938-0-M.jpg,
Coconut Powder Per 250GM,Rs. 381,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-powder-per-250gm/12623015,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623015-0-M.jpg,
Peanuts Whole per 250GM,Rs. 287,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-whole-per-250gm/12621817,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621817-0-M.jpg,0
Coconut Cup Per 250GM,Rs. 528,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-cup-per-250gm/12620850,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620850-0-M.jpg,
Mix Dry Fruit Per 250GM,"Rs. 1,000",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/mix-dry-fruit-per-250gm/12625267,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625267-0-M.jpg,15% OFF - Weekend
Apricot Without Seed Per 250 GM,Rs. 547,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-without-seed-per-250-gm/12625055,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625055-0-M.jpg,
Apricot With Seed Per 250GM,Rs. 569,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-with-seed-per-250gm/12623264,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623264-0-M.jpg,
Raisin Crystal 250GM,Rs. 541,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-crystal-250gm/12635113,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635113-0-M.jpg,
Coconut Slices Weighted per 250GM,Rs. 453,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-slices-weighted-per-250gm/12640039,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640039-0-M.jpg,
Sundarkhani Raisin 250GM,Rs. 613,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/sundarkhani-raisin-250gm/12625032,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625032-0-M.jpg,
PEANUT RSTD 500G,Rs. 850,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanut-rstd-500g/12623435,https://cdn.metro-group.com/pk/pk_pim_231026001001_01.png,
Walnut With Shell 500 GM,Rs. 875,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnut-with-shell-500-gm/12625439,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625439-0-M.jpg,
Chilghozay (Pine Seeds) Banu 500GM Packed,"Rs. 5,750",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/chilghozay-(pine-seeds)-banu-500gm-packed/12623346,https://metro-b2c.s3.amazonaws.com/Products/1736934103899.jpg,
Fine Life Almonds American Roasted 500GM,"Rs. 2,581",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-roasted-500gm/12623352,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623352-0-M.jpg,6% OFF
Chilghozay (Pine Seeds) 250GM Packed,"Rs. 2,875",Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/chilghozay-(pine-seeds)-250gm-packed/12623362,https://metro-b2c.s3.amazonaws.com/Products/1736934164880.jpg,
Dates Aseel With Cashewnut 400GM,Rs. 299,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-aseel-with-cashewnut-400gm/61703590,https://metro-b2c.s3.amazonaws.com/Products/1738661808561.jpg,
Fried Onion 250GM,Rs. 199,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fried-onion-250gm/29587909,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1738229702070.jpg,
Dates Aseel Pitted 400GM,Rs. 199,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-aseel-pitted-400gm/61875123,https://metro-b2c.s3.amazonaws.com/Products/1738662003825.jpg,
Fried Onion 500GM,Rs. 399,Fruits And Vegetables,Dry Fruits and Nuts,,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fried-onion-500gm/29298689,https://metro-b2c.s3.amazonaws.com/Products/1738229551848.jpg,
Chicken Karahi Cut Per 250gm,Rs. 160,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-karahi-cut-per-250gm-/12624563,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624563-0-M.jpg,8% OFF - Weekend Offer
"Chicken per KG (w/o Neck, Giblets)",Rs. 603,Meat,Chicken,,"https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-per-kg-(w/o-neck,-giblets)/12636998",https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12636998-0-M.jpg,9% OFF - Weekend Deal
Chicken Breast Boneless Per 250gm,Rs. 259,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-breast-boneless-per-250gm--/12622876,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622876-0-M.jpg,Best Price
Chicken Biryani Cut Per 250gm,Rs. 160,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-biryani-cut-per-250gm/12623296,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623296-0-M.jpg,5% OFF - Weekend Deal
Chicken Leg Tikka per 1000gm,Rs. 638,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-leg-tikka-per-1000gm/12624575,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624575-0-M.jpg,Best Price
Chicken Qorma Cut Per 250GM,Rs. 160,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-qorma-cut-per-250gm/12623285,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623285-0-M.jpg,8% OFF - Weekend Offer
Chicken Boneless Handi Cut (Cubes) Per 250GM,Rs. 259,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-boneless-handi-cut-(cubes)-per-250gm/12626015,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12626015-0-M.jpg,0
Chicken DrumSticks per 1000GM,Rs. 638,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-drumsticks-per-1000gm-/12621911,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621911-0-M.jpg,14% OFF - Weekend Offer
Chicken Breast Tikka Per 250GM,Rs. 160,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-breast-tikka-per-250gm/12624574,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624574-0-M.jpg,0
Chicken Mince Per 250gm,Rs. 160,Meat,Chicken,,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-mince-per-250gm-/12620195,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620195-0-M.jpg,0
Beef Mince per 250gm,Rs. 350,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-mince-per-250gm/12620019,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620019-0-M.jpg,8% OFF - Weekend Offer
Veal Mince Per 250gm,Rs. 400,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-mince-per-250gm-/12620071,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620071-0-M.jpg,9% OFF - Weekend Offer
Veal Pulao Cut (with bones) Per 250gm,Rs. 397,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-pulao-cut-(with-bones)-per-250gm/12621894,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621894-0-M.jpg,7% OFF - Weekend Deal
Veal Boti (Boneless) Per 250gm,Rs. 447,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-boti-(boneless)-per-250gm--/12620504,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620504-0-M.jpg,0
Beef Boti Boneless Per 250gm,Rs. 412,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-boti-boneless-per-250gm-/12622561,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622561-0-M.jpg,0
Veal Loaf (boneless) Per 500GM,Rs. 895,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-loaf-(boneless)-per-500gm/12620128,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620128-0-M.jpg,0
Beef Loaf Boneless per 250gm,Rs. 407,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-loaf-boneless-per-250gm/12620074,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620074-0-M.jpg,0
Veal Back Chop Per 250gm,Rs. 425,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-back-chop-per-250gm--/12623057,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623057-0-M.jpg,0
Strip Steak Boneless Per 250gm,Rs. 425,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/strip-steak-boneless-per-250gm--/12624987,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624987-0-M.jpg,0
Sirlion Steak Per 250gm,Rs. 432,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/sirlion-steak-per-250gm-/12624984,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624984-0-M.jpg,0
Top Sirlion Steak Per 250gm,Rs. 432,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/top-sirlion-steak-per-250gm--/12624983,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624983-0-M.jpg,0
Veal Fillet Per 250gm,Rs. 425,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-fillet-per-250gm/12624325,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624325-0-M.jpg,0
Back Ribs Per 250gm,Rs. 400,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/back-ribs-per-250gm--/12624990,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624990-0-M.jpg,0
Top Round Steak Per 250gm,Rs. 450,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/top-round-steak-per-250gm--/12624985,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624985-0-M.jpg,0
Beef Fillet per 250gm,Rs. 700,Meat,Beef,,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-fillet-per-250gm/12622458,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622458-0-M.jpg,0
Mutton Biryani Cut Per 250gm,Rs. 400,Meat,Mutton,,https://www.metro-online.pk/detail/fresh-food/meat/mutton/mutton-biryani-cut-per-250gm/12620238,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620238-0-M.jpg,6% OFF - Weekend Deal
