product_name,discounted_price,original_price,product_url,image_url
Nivea Men Fresh Kick Shaving F,"2,095.00",2200,https://www.rahimstore.com/product/2267,https://www.rahimstore.com/img/products/055/2267.jpg?1766497433
Nivea Men Sensitive Shaving Fo,"2,200.00",2200,https://www.rahimstore.com/product/2268,https://www.rahimstore.com/img/products/055/2268.jpg?1766497433
Samsol Powder Sensation 250gm,300,300,https://www.rahimstore.com/product/2382,https://www.rahimstore.com/img/products/050/2382.jpg?1766497433
Yardley Royal Red Roses Powder,"1,000.00",1000,https://www.rahimstore.com/product/2383,https://www.rahimstore.com/img/products/050/2383.jpg?1766497433
Yardley Jasmine Powder 250gm,"1,000.00",1000,https://www.rahimstore.com/product/2385,https://www.rahimstore.com/img/products/050/2385.jpg?1766497433
Yardley English Lavender Powde,"1,000.00",1000,https://www.rahimstore.com/product/2388,https://www.rahimstore.com/img/products/050/2388.jpg?1766497433
Yardley Equity Powder 150gm,760,760,https://www.rahimstore.com/product/2393,https://www.rahimstore.com/img/products/050/2393.jpg?1766497433
Yardley Rose Powder 125gm,680,680,https://www.rahimstore.com/product/2404,https://www.rahimstore.com/img/products/050/2404.jpg?1766497433
Yardley English Rose Powder 2,"1,000.00",1000,https://www.rahimstore.com/product/2408,https://www.rahimstore.com/img/products/050/2408.jpg?1766497433
Yardley Sandal Powder 250gm,999,999,https://www.rahimstore.com/product/2411,https://www.rahimstore.com/img/products/050/2411.jpg?1766497433
